"seed","ordinal","stage","x","z","legacyFieldsExact"
"-9223372036854775807","81","finalized","-3520","-4096","True"
"-9223372036854775807","82","continent","3904","-4096","True"
"-9223372036854775807","82","terrain","3904","-4096","True"
"-9223372036854775807","82","hydrology","3904","-4096","True"
"-9223372036854775807","82","legacy_compatibility","3904","-4096","True"
"-9223372036854775807","82","finalized","3904","-4096","True"
"-9223372036854775807","83","continent","3904","-4096","True"
"-9223372036854775807","83","terrain","3904","-4096","True"
"-9223372036854775807","83","hydrology","3904","-4096","True"
"-9223372036854775807","83","legacy_compatibility","3904","-4096","True"
"-9223372036854775807","83","finalized","3904","-4096","True"
"-9223372036854775807","84","continent","-576","-4096","True"
"-9223372036854775807","84","terrain","-576","-4096","True"
"-9223372036854775807","84","hydrology","-576","-4096","True"
"-9223372036854775807","84","legacy_compatibility","-576","-4096","True"
"-9223372036854775807","84","finalized","-576","-4096","True"
