seed,x,z,latitude,temperatureC,rainfallMm,evaporationMm,moistureIndex,rainShadow,windX,windZ,marineClass
4303642605,32768,-8192,-7.372800000000001,20.80072191244737,1184.8215680607987,894.4129944240526,0.5695615241800055,0.26011036190930914,-0.9729752714387389,-0.23090933538666722,MAJOR_OCEAN
4303642605,-32768,-4096,-3.6864000000000003,21.47915261911269,1316.8327084119624,906.6247471440283,0.5919792734731478,0.16551161882012447,-0.9674797295221406,-0.2529485579396842,MAJOR_OCEAN
4303642605,-28672,-4096,-3.6864000000000003,21.035626069734967,628.7793627034998,911.6648715027388,0.4079157382085169,0.284251789625587,-0.9689458558354312,-0.24727298368269776,LAND
4303642605,-24576,-4096,-3.6864000000000003,20.621960613134842,610.7897615044684,927.2739514705476,0.3968580094217214,0.37919289294731306,-0.972765074987414,-0.23179324598600948,LAND
4303642605,-20480,-4096,-3.6864000000000003,20.91955611918132,806.4077910593423,911.8737185757461,0.4690376686657321,0.2953416618024194,-0.9753464072787121,-0.22067937331909515,LAND
4303642605,-16384,-4096,-3.6864000000000003,21.5267932243501,1239.0845697161355,907.4822780383018,0.5769713622706371,0.14488505443759803,-0.9745173289847752,-0.22431222772818146,MAJOR_OCEAN
4303642605,-12288,-4096,-3.6864000000000003,21.10808453310707,608.5070868045916,902.4784080787738,0.402455637877354,0.2670861965515827,-0.9709504629308386,-0.23928058536870517,LAND
4303642605,-8192,-4096,-3.6864000000000003,20.811550439593812,614.8432713702891,925.5911114598313,0.39887735619431186,0.3654075933612686,-0.967800880330579,-0.2517170157763603,LAND
4303642605,-4096,-4096,-3.6864000000000003,21.064962350852387,841.5988079656076,906.195970624823,0.4812450370214142,0.25061496188451604,-0.9681558491458657,-0.25034826095790574,LAND
4303642605,0,-4096,-3.6864000000000003,21.490352556958825,1329.7560032869164,906.8263460252589,0.5942824869420689,0.16505986395166455,-0.9716550207403638,-0.23640330088652145,MAJOR_OCEAN
4303642605,4096,-4096,-3.6864000000000003,20.842017221898914,674.8317132999493,902.1829583036605,0.42764603234909854,0.2839471289824825,-0.974917245891472,-0.22256766086605473,LAND
4303642605,8192,-4096,-3.6864000000000003,20.535712665408475,622.2275042730332,929.5873220871607,0.40070940443783487,0.41155652052363384,-0.9751141181115774,-0.22170353325890088,LAND
4303642605,12288,-4096,-3.6864000000000003,20.839543729563932,762.3887570113294,903.9959409620983,0.4572362682336906,0.2630195290598394,-0.9720865048904777,-0.23462273336106065,LAND
4303642605,16384,-4096,-3.6864000000000003,21.550839869624863,1157.2274169070047,907.9151176532475,0.5600907960366363,0.16423680972505486,-0.9684284366224089,-0.24929172296944993,MAJOR_OCEAN
4303642605,20480,-4096,-3.6864000000000003,21.049038565435353,606.1820650951972,906.7110967658434,0.4004127109934316,0.28477180988958234,-0.9676398877007983,-0.2523351892431699,LAND
4303642605,24576,-4096,-3.6864000000000003,20.82363747457318,656.0280648578415,930.6894920571303,0.41318940009238325,0.39043579894722535,-0.9705202964109696,-0.24101940638538596,LAND
4303642605,28672,-4096,-3.6864000000000003,23.09958607816972,1168.2583657495766,935.792549407055,0.5549786740729021,0.0,-0.9742243258761006,-0.22558138857462798,COASTAL_WATER
4303642605,32768,-4096,-3.6864000000000003,21.56938260757397,1258.982749385205,908.2488869363315,0.580649561741984,0.1398992330271007,-0.9754341556500357,-0.22029118909139767,MAJOR_OCEAN
4303642605,-32768,0,0.0,22.496292045140162,1321.9084106591383,924.9332568125229,0.5880789691677889,0.12796821016910986,-0.9714650035055282,0.23718293986710792,MAJOR_OCEAN
4303642605,-28672,0,0.0,22.676898401904293,1316.2930745481335,928.1841712342773,0.5861974673849283,0.0,-0.9700504854732913,0.24290338744659729,MAJOR_OCEAN
4303642605,-24576,0,0.0,22.559322193273495,1205.8989073420169,926.0677994789229,0.5653622738159555,0.059868932132799646,-0.9660781266865841,0.2582499818736498,MAJOR_OCEAN
4303642605,-20480,0,0.0,22.647381983809552,1474.2816211276709,927.652875708572,0.6135338366770892,0.24320326391049663,-0.9631280533197615,0.26904340339151,MAJOR_OCEAN
4303642605,-16384,0,0.0,22.551104853407548,1259.2298326286004,925.9198873613359,0.576003473647906,0.1215516650262504,-0.9641010552374478,0.26553560079590016,MAJOR_OCEAN
4303642605,-12288,0,0.0,22.46175368550038,1165.0242772068605,924.3115663390068,0.5573383247500616,0.0,-0.9680199472852061,0.2508732382258951,MAJOR_OCEAN
4303642605,-8192,0,0.0,22.51385408807932,1377.7061396912395,925.2493735854277,0.5979742802116335,0.0434792059563961,-0.9711600400758358,0.2384285565109621,MAJOR_OCEAN
4303642605,-4096,0,0.0,22.67387969416816,1382.2800229536572,928.1298344950269,0.5980246292102461,0.1170644823741989,-0.9708198098707979,0.23981012648015473,MAJOR_OCEAN
4303642605,0,0,0.0,22.51767138243844,1392.6797866069203,925.318084883892,0.6005524212541038,0.13695816514496645,-0.9672781853172708,0.25371817477139347,MAJOR_OCEAN
4303642605,4096,0,0.0,22.407508685090523,1203.3090116954716,923.3351563316294,0.565559330727404,0.0,-0.9636348396588895,0.2672225585454685,MAJOR_OCEAN
4303642605,8192,0,0.0,22.672371373943157,1334.595051318066,928.1026847309768,0.5895641587058389,0.0545923511305287,-0.9634031994782906,0.26805647769638585,MAJOR_OCEAN
4303642605,12288,0,0.0,22.652155336501558,1467.0688409455229,927.738796057028,0.6123483447865646,0.16221919158544698,-0.9668163590584166,0.25547236221757313,MAJOR_OCEAN
4303642605,16384,0,0.0,22.305799654136617,1277.9704092903075,921.5043937744591,0.5807702989874649,0.21056927839702894,-0.9705562644278771,0.24087452663119976,MAJOR_OCEAN
4303642605,20480,0,0.0,22.37622196283543,1341.174107248418,922.7719953310377,0.5921439391961729,0.0,-0.9713132544655465,0.2378036200303698,MAJOR_OCEAN
4303642605,24576,0,0.0,22.357945807135028,1411.5020140070903,922.4430245284304,0.6045118795996952,0.04079933071263084,-0.9684654794241009,0.24914777776220778,MAJOR_OCEAN
4303642605,28672,0,0.0,22.69354281161412,1445.889791088338,928.4837706090541,0.6086999596203031,0.11308316317866489,-0.9644390086425004,0.26430550241845335,MAJOR_OCEAN
4303642605,32768,0,0.0,22.528359599481355,1204.6034579866975,925.5104727906644,0.5652459216703148,0.128858018699076,-0.9630235939487352,0.26941706979711155,MAJOR_OCEAN
4303642605,-32768,4096,3.6864000000000003,21.82481754059186,1121.5430364155393,912.8467157306534,0.5510212652063033,0.149381363329336,-0.9726695232543757,0.23219388134079968,MAJOR_OCEAN
4303642605,-28672,4096,3.6864000000000003,21.120692867282873,723.0048137151638,902.7053580939382,0.44445828534476634,0.26709493104208654,-0.9712808644346567,0.2379358787216971,LAND
4303642605,-24576,4096,3.6864000000000003,20.719879133879726,669.9480482425664,923.1809849795038,0.4202596115375055,0.3615996259890492,-0.967376596621664,0.2533426934187887,LAND
4303642605,-20480,4096,3.6864000000000003,21.004136329103094,774.8873739687325,910.2154261472626,0.45957303072827127,0.27534140465680224,-0.9644732431907879,0.26418055032315196,LAND
4303642605,-16384,4096,3.6864000000000003,21.577886375161455,1333.9172476724634,908.4019547529062,0.5946176746627478,0.14046446932765305,-0.9654311704715605,0.2606581191559409,MAJOR_OCEAN
4303642605,-12288,4096,3.6864000000000003,20.878559298234855,571.5478790555931,901.4040134984017,0.38776562650578894,0.2604997404790202,-0.969285925257598,0.24593656722318072,LAND
4303642605,-8192,4096,3.6864000000000003,20.504705786933762,614.0002284307185,927.3973161581487,0.3980816946868149,0.41277236472235485,-0.9723702121333537,0.2334441486860114,LAND
4303642605,-4096,4096,3.6864000000000003,20.840970663732453,914.0828176481685,902.9658745351912,0.5027823630787434,0.25118813190647843,-0.9720362372126047,0.23483090415352262,LAND
4303642605,0,4096,3.6864000000000003,21.68682487431297,1214.5755510380438,910.3628477376335,0.5713126738467657,0.13286011424109187,-0.9685567471396396,0.24879274018805356,MAJOR_OCEAN
4303642605,4096,4096,3.6864000000000003,21.106816534356465,630.9478492475904,903.4890160530617,0.4109239940152441,0.2544293300052965,-0.9649722177871148,0.26235208956480033,LAND
4303642605,8192,4096,3.6864000000000003,20.73798680526437,619.970153277339,929.9421816845863,0.39974545259681565,0.4021054864071257,-0.9647441588304974,0.26318949067627306,LAND
4303642605,12288,4096,3.6864000000000003,21.07340712532667,778.1059613169688,908.2054820858276,0.46115135670968044,0.2588146998697802,-0.9681026470985227,0.25055391571642466,LAND
4303642605,16384,4096,3.6864000000000003,21.637431510503323,1085.3231658086856,909.4737671890598,0.5438044060817843,0.1812005632023013,-0.9717775009582544,0.2358993188445651,MAJOR_OCEAN
4303642605,20480,4096,3.6864000000000003,20.943222735881154,641.1427500738934,909.1189814692677,0.4133040460142716,0.2914098504665827,-0.972520592197934,0.2328168760012464,LAND
4303642605,24576,4096,3.6864000000000003,20.7091987369825,700.7382988345524,922.6335966314056,0.43139031202798706,0.35947000354914044,-0.9697237932977086,0.24420435031404109,LAND
4303642605,28672,4096,3.6864000000000003,21.12117479201742,874.9960668367356,905.1934566058817,0.49124254062845346,0.23733827615561587,-0.9657638125089005,0.2594229335434192,LAND
4303642605,32768,4096,3.6864000000000003,21.7501220518539,1120.8617381551067,911.5021969333702,0.5512351816677299,0.1482036782902282,-0.964370383355849,0.26455578562203635,MAJOR_OCEAN
4303642605,-32768,8192,7.372800000000001,20.838373775096084,1053.4472013995385,895.0907279517295,0.5403573767605977,0.2618946710382991,-0.9751380677782288,0.2215981695992602,MAJOR_OCEAN
4303642605,-28672,8192,7.372800000000001,19.89452870193294,485.7437991576888,912.8596765737201,0.3470581543846534,0.3810532897862337,-0.9738050515207463,0.22738452373166623,LAND
4303642605,-24576,8192,7.372800000000001,18.981510229254813,672.4474493856934,934.6609269670988,0.418160529025296,0.7031460418979892,-0.9700474415224786,0.24291554333902443,LAND
4303642605,-20480,8192,7.372800000000001,19.5639172729982,877.3975465429282,910.6076629246955,0.49043878793624424,0.6068606467753935,-0.9672448412491512,0.2538452620729884,LAND
4303642605,-16384,8192,7.372800000000001,20.602537949186985,1235.6193303461914,890.8456830853657,0.5807941952254072,0.24628134847711775,-0.9681702480283587,0.2502925704704525,MAJOR_OCEAN
4303642605,-12288,8192,7.372800000000001,19.76844541126128,455.4127349604434,908.6941329538602,0.3336095844688348,0.3753928126133403,-0.9718867609634295,0.23544877120939425,LAND
4303642605,-8192,8192,7.372800000000001,18.82992038639627,691.4711111979168,933.8462243121342,0.4251760072280453,0.7188612769500018,-0.9748509165241098,0.2228580053579028,LAND
4303642605,-4096,8192,7.372800000000001,19.843242691189953,840.0184965262902,915.874390123015,0.4781273251827827,0.5937769547800003,-0.9745304002742132,0.22425543235645778,LAND
4303642605,0,8192,7.372800000000001,20.6461672047783,1135.4639483071992,891.6310096860094,0.5598672507083869,0.255535659082664,-0.9711846909953378,0.23832812669991404,MAJOR_OCEAN
4303642605,4096,8192,7.372800000000001,19.662551986187363,546.2044597543161,906.7880513025297,0.3756583721035146,0.4536643863829116,-0.9677269621895868,0.2520010449409172,LAND
4303642605,8192,8192,7.372800000000001,18.91440192322206,624.831826218128,934.7288632968637,0.4003893154660458,0.733066223946607,-0.9675066292690016,0.25284564920230446,LAND
4303642605,12288,8192,7.372800000000001,19.772113925369137,792.0751030541109,914.9243422352837,0.46374435614638376,0.6070958958124412,-0.9707472383990199,0.24010372579507483,LAND
4303642605,16384,8192,7.372800000000001,20.59282286137088,1217.8418472739174,890.6708115046758,0.5773095706280554,0.25213697771097093,-0.9742820124774172,0.22533211081191676,MAJOR_OCEAN
4303642605,20480,8192,7.372800000000001,19.823044194253296,540.9634502995237,907.0379560662282,0.37333535214180164,0.3769577398295181,-0.974995198904415,0.2222259258352641,LAND
4303642605,24576,8192,7.372800000000001,21.921724624184954,754.2909336319758,929.9127516658116,0.4475962996121073,0.4943527891847673,-0.9723081225323738,0.23370262056205196,LAND
4303642605,28672,8192,7.372800000000001,19.62636893463136,910.5656732605161,909.7764407083749,0.4999421395227612,0.5908938856766957,-0.9684914344968562,0.24904686568238868,LAND
4303642605,32768,8192,7.372800000000001,20.710539874696572,992.1698790032427,892.7897177445383,0.5260822557992109,0.2685314876096884,-0.9671454327475908,0.2542237438074489,MAJOR_OCEAN
4303642605,-32768,12288,11.0592,19.753517014120128,1251.9401684033585,875.5633062541623,0.5881785880592925,0.2410079644300274,-0.9765860529251048,0.21512712807120465,MAJOR_OCEAN
4303642605,-28672,12288,11.0592,21.202246720141392,544.9355014472789,901.6404409625451,0.3764469175552255,0.3129144732088933,-0.9752874873712888,0.22093962292218705,COASTAL_WATER
4303642605,-24576,12288,11.0592,18.508419508279413,733.1561162954137,894.829821989352,0.45006902703370627,0.446804471062664,-0.9716207749735041,0.23654401205671508,LAND
4303642605,-20480,12288,11.0592,19.092327182989322,919.4712795056838,876.6854915413172,0.5116255266756786,0.4862497122468453,-0.9688807045089063,0.2475281406836918,LAND
4303642605,-16384,12288,11.0592,19.814448929450887,1151.4683698954332,876.660080730116,0.5674694322779088,0.2302582783974421,-0.9697859206077575,0.24395751308570968,MAJOR_OCEAN
4303642605,-12288,12288,11.0592,19.29532754846977,499.59007133803215,878.2353923183191,0.36233017485275165,0.2847966671916855,-0.9734166855848443,0.22904138539795885,LAND
4303642605,-8192,12288,11.0592,18.70892890675919,693.1262862468503,888.8014631012924,0.43787613587056207,0.43567222181063336,-0.9763064287082377,0.21639259983411357,LAND
4303642605,-4096,12288,11.0592,19.093633066496558,1109.4115473240893,876.7089974444475,0.5583010805483446,0.48065969440992184,-0.9759942445417967,0.21779631452641116,LAND
4303642605,0,12288,11.0592,19.689201428531295,1223.0887875559679,874.4056257135633,0.5828410977994223,0.22479482357227465,-0.9727314200194455,0.23193444010528755,MAJOR_OCEAN
4303642605,4096,12288,11.0592,19.016856049854518,508.0029718935388,875.3270111448908,0.3669666756610562,0.2851863504197991,-0.9693523607614388,0.24567458290638314,LAND
4303642605,8192,12288,11.0592,18.697297324615256,722.8410656801382,890.9088110329006,0.4476489369062798,0.552616883080324,-0.9691368248042971,0.24652345691281632,LAND
4303642605,12288,12288,11.0592,18.83745885118262,1124.134271609399,875.8769999549116,0.5617830781785631,0.5888443435532948,-0.9723042896211034,0.23371856662319668,LAND
4303642605,16384,12288,11.0592,19.868511378595326,1117.20269904561,877.6332048147158,0.5597668109310628,0.23299900211266403,-0.9757522641106592,0.21887786339171525,MAJOR_OCEAN
4303642605,20480,12288,11.0592,19.259183561847884,505.76168732808407,881.9870125437444,0.3641851743045824,0.30652621621512793,-0.976446936466739,0.21575768877312396,LAND
4303642605,24576,12288,11.0592,18.839024996451585,689.608280222496,900.2740130003164,0.4334753634258423,0.5114854478384471,-0.9738278171171982,0.22728700492714654,LAND
4303642605,28672,12288,11.0592,19.2937567891047,1139.5897028135846,875.1160247918917,0.5653551940676088,0.4543313227864497,-0.9700999965307109,0.24270557622583513,LAND
4303642605,32768,12288,11.0592,19.800502665414154,1107.6969217215365,876.4090479774547,0.558003924540865,0.2353408560504662,-0.9687834392392801,0.24790854736315987,MAJOR_OCEAN
4303642605,-32768,16384,14.745600000000001,19.074822187773645,1450.1235053866044,863.3467993799256,0.6265466022182922,0.1342399145271107,-0.9757702654955367,0.21879759819241587,MAJOR_OCEAN
4303642605,-28672,16384,14.745600000000001,18.90129909413404,1304.3452834522866,860.2233836944126,0.6023107478604501,0.0,-0.974452116235551,0.22459535427977179,MAJOR_OCEAN
4303642605,-24576,16384,14.745600000000001,19.190706155829975,1381.9280120482006,865.4327108049396,0.6146380329463113,0.049628073053765986,-0.9707337237396114,0.24015835941026015,MAJOR_OCEAN
4303642605,-20480,16384,14.745600000000001,18.869773991499148,1505.0311147476507,859.6559318469847,0.6361919751448597,0.10828202213280222,-0.9679580940441017,0.25111178422071323,MAJOR_OCEAN
4303642605,-16384,16384,14.745600000000001,18.96885406734502,1434.0900450170966,861.4393732122104,0.6244596884471104,0.11582670594577367,-0.9688747928166817,0.24755127922196682,MAJOR_OCEAN
4303642605,-12288,16384,14.745600000000001,18.88419054529479,1254.9080192429317,859.9154298153062,0.5931062063810175,0.0,-0.9725543161907467,0.23267595934850896,MAJOR_OCEAN
4303642605,-8192,16384,14.745600000000001,19.0816462613396,1316.3859479275661,863.4696327041128,0.6036098674384841,0.04668762058916215,-0.9754863626431416,0.22005989252304317,MAJOR_OCEAN
4303642605,-4096,16384,14.745600000000001,19.15013852115674,1522.8360631362941,864.7024933808214,0.6375597576104617,0.1049310490407826,-0.9751694421246854,0.2214600621923284,MAJOR_OCEAN
4303642605,0,16384,14.745600000000001,19.00448736096322,1437.756362129933,862.080772497338,0.6248840217727298,0.12461961692945621,-0.9718594961613385,0.2355612865498687,MAJOR_OCEAN
4303642605,4096,16384,14.745600000000001,19.1176326073483,1213.0466604137553,864.1173869322694,0.5837107335019626,0.0,-0.9684357017712668,0.2492634981997843,MAJOR_OCEAN
4303642605,8192,16384,14.745600000000001,19.173433321173867,1285.1275336776418,865.1217997811295,0.59738660400253,0.044881240764904615,-0.9682174377092034,0.2501099624481696,MAJOR_OCEAN
4303642605,12288,16384,14.745600000000001,18.993301844318424,1380.7433021863,861.8794331977316,0.6154079651675324,0.12058986015187964,-0.971426496657752,0.23734060249195985,MAJOR_OCEAN
4303642605,16384,16384,14.745600000000001,19.134996287509118,1411.578928139842,864.4299331751641,0.6199268488242222,0.13535556347516411,-0.9749238193710674,0.2225388649717851,MAJOR_OCEAN
4303642605,20480,16384,14.745600000000001,18.8407375107477,1317.2372644811228,859.1332751934586,0.6049669729976187,0.0,-0.9756290160415011,0.21942657782933328,MAJOR_OCEAN
4303642605,24576,16384,14.745600000000001,19.200833316807824,1344.0691295926247,865.6149997025409,0.607987867548113,0.06773017351668041,-0.9729712639876873,0.23092622080266714,MAJOR_OCEAN
4303642605,28672,16384,14.745600000000001,18.976819867114774,1510.795874366579,861.582757608066,0.6365591456891144,0.11593644957175195,-0.9691929124269185,0.2463028593042058,MAJOR_OCEAN
4303642605,32768,16384,14.745600000000001,18.922436932654495,1300.8270817696805,860.6038647877809,0.6015577440012899,0.12569483220981276,-0.9678596098533505,0.25149110444411393,MAJOR_OCEAN
4303642605,-32768,20480,18.432000000000002,18.12770743813751,1324.242292426894,846.2987338864752,0.609816842684784,0.17252823842678366,-0.9733816774813626,0.22919011746488674,MAJOR_OCEAN
4303642605,-28672,20480,18.432000000000002,17.63045259690806,626.570273532177,849.489118967752,0.4242011368762256,0.28927564530382166,-0.9720086939711559,0.23494488469529992,LAND
4303642605,-24576,20480,18.432000000000002,17.093057271935923,610.3135572978603,865.4496426171033,0.41327787510753516,0.3921640447654395,-0.9681457221960231,0.25038742099702355,LAND
4303642605,-20480,20480,18.432000000000002,19.184383436112824,985.3472064044621,865.3189018500309,0.5321408660081367,0.0,-0.9652707217839378,0.26125166729939864,COASTAL_WATER
4303642605,-16384,20480,18.432000000000002,18.18620540034518,1141.2276859247252,847.3516972062132,0.5736024888480756,0.0,-0.9662194990213726,0.2577205457678682,MAJOR_OCEAN
4303642605,-12288,20480,18.432000000000002,17.48081354415824,650.1377208509731,838.2209622294938,0.4365219260052801,0.25920958252928533,-0.970035341182971,0.24296385915612434,LAND
4303642605,-8192,20480,18.432000000000002,16.927550607253984,704.8705700386473,855.6791144777143,0.451391702119909,0.37281035134386387,-0.9730857923101058,0.23044314006759561,LAND
4303642605,-4096,20480,18.432000000000002,17.611786057762316,1158.1748402868127,839.5450355225681,0.5794583094430931,0.0,-0.9727556090460123,0.23183296803845996,LAND
4303642605,0,20480,18.432000000000002,18.11186539397209,1202.6641108226709,846.0135770914976,0.58675767312789,0.1470314902489956,-0.9693137955988639,0.24582669843148433,MAJOR_OCEAN
4303642605,4096,20480,18.432000000000002,17.375887402306564,723.8178401232908,838.3559193716925,0.4630437503999144,0.31801574813459027,-0.9657649545865533,0.25941868184930816,LAND
4303642605,8192,20480,18.432000000000002,16.843963349393587,713.9122540261596,862.1237572490273,0.4526924235857444,0.43391517875508917,-0.9655390694091295,0.26025815154294846,LAND
4303642605,12288,20480,18.432000000000002,17.39329403521504,816.1246359872732,841.9634464638182,0.4919115775827604,0.25470353158382736,-0.9688643822955868,0.24759202070945466,LAND
4303642605,16384,20480,18.432000000000002,18.387716666109974,1090.6617525149277,850.9788999899795,0.5614325794678451,0.17096275671470923,-0.972499788061801,0.23290376171232613,MAJOR_OCEAN
4303642605,20480,20480,18.432000000000002,17.541457300051665,608.4553641318638,845.8504847982734,0.41809449510504443,0.2973037365943827,-0.9732344544223053,0.2298144832801401,LAND
4303642605,24576,20480,18.432000000000002,16.948302296067563,663.9839743160277,865.1037747902052,0.4339515656562046,0.4088218890740041,-0.9704685611991629,0.24122763466076313,LAND
4303642605,28672,20480,18.432000000000002,17.61554859052664,831.2120646582025,850.7217230278969,0.49390657596877485,0.29793182874950297,-0.9665489175328721,0.2564823386044998,LAND
4303642605,32768,20480,18.432000000000002,18.37390389578393,1292.8475120196877,850.7302701241108,0.6028447756869466,0.24151733538118408,-0.9651688329345958,0.2616278347799989,MAJOR_OCEAN
4303642605,-32768,24576,22.1184,17.291378266906037,1058.0286497529853,831.2448088043086,0.5597225337758804,0.263389225806058,-0.9715781752475928,0.23671892485088264,MAJOR_OCEAN
4303642605,-28672,24576,22.1184,16.091661374236708,531.7975772977287,844.8571373722714,0.38601659155582696,0.4289379319123015,-0.9701660529015903,0.24244139456237393,LAND
4303642605,-24576,24576,22.1184,14.84356350094464,650.7766288997371,860.6522484089838,0.43028577321120465,0.7332783685580482,-0.9662000004905639,0.2577936365623373,LAND
4303642605,-20480,24576,22.1184,16.12587199991171,791.5259393742658,846.3443564325313,0.48297045922392945,0.5949838584785505,-0.9632542525980735,0.26859122258876383,LAND
4303642605,-16384,24576,22.1184,17.434036262196134,1227.2416658350032,833.8126527195304,0.595154868032419,0.25783435293353996,-0.964225859005209,0.26508204923318907,MAJOR_OCEAN
4303642605,-12288,24576,22.1184,16.280668112806286,553.1607426251713,838.9617865706354,0.39706539161669335,0.3974566381904203,-0.9681388121164761,0.25041413792695205,LAND
4303642605,-8192,24576,22.1184,15.077330726887583,615.458241942944,862.3831567302313,0.4161759621384258,0.7062458368189601,-0.9712737354986096,0.23796497794964883,LAND
4303642605,-4096,24576,22.1184,16.116810126687415,941.8464120518387,847.8771940026303,0.5259585615934469,0.5938964620347907,-0.9709340848189493,0.2393470345268338,LAND
4303642605,0,24576,22.1184,17.33643358987258,1145.6806085607714,832.0558046177064,0.5789960708917492,0.2572414153390914,-0.9673982155701703,0.25326012815216387,MAJOR_OCEAN
4303642605,4096,24576,22.1184,16.293499569700934,527.2523269955673,844.2661958017594,0.38414951655513957,0.40302619638702364,-0.9637603157950536,0.26676966412734904,LAND
4303642605,8192,24576,22.1184,15.11369289654562,727.8367054371788,863.8092334408279,0.4569984374241572,0.7136900225740946,-0.9635290071372361,0.26760390954754754,LAND
4303642605,12288,24576,22.1184,16.198280649313748,796.0208272562307,848.1231812278319,0.4838608797473806,0.6043756310074985,-0.9669371048099414,0.25501497081890745,LAND
4303642605,16384,24576,22.1184,17.318466856057803,1226.3177646747858,831.7324034090404,0.5955744953101411,0.2505997873020253,-0.9706709849121609,0.24041181137717738,MAJOR_OCEAN
4303642605,20480,24576,22.1184,16.340316927285052,497.3757274627326,841.5561288095166,0.37119479258180654,0.3819623414950311,-0.9714266872931335,0.2373398222268834,LAND
4303642605,24576,24576,22.1184,18.484744081273952,738.3801190839702,865.7489957104406,0.4600129125304315,0.4539968527583753,-0.9685836344194189,0.24868804381165874,LAND
4303642605,28672,24576,22.1184,16.586924090794007,857.3852728040587,850.6053764139191,0.5016910263355696,0.6229598238257693,-0.9645633206855415,0.26385147410632603,LAND
4303642605,32768,24576,22.1184,17.277815889282575,1115.3196421387995,831.0006860070864,0.5727458528616787,0.3700012206652645,-0.9631499412932917,0.268965035993024,MAJOR_OCEAN
4303642605,-32768,28672,25.804799999999997,16.750111621867045,1067.0583836085589,821.5020091936068,0.5647125054447935,0.23404972820753453,-0.972108052550446,0.2345334393355868,MAJOR_OCEAN
4303642605,-28672,28672,25.804799999999997,15.917839580032767,494.0001633597688,821.6672185576045,0.37518979367468636,0.30885564074178523,-0.9707072397336586,0.24026538395836716,LAND
4303642605,-24576,28672,25.804799999999997,15.417521373922023,682.4571612655752,830.4393747085908,0.45079511383281284,0.46831347411165386,-0.9667709633857052,0.25564409704562985,LAND
4303642605,-20480,28672,25.804799999999997,16.19513159533312,1128.61139435367,815.0786871506416,0.5803554021732011,0.42149317363765887,-0.9638456429456569,0.26646121026271985,LAND
4303642605,-16384,28672,25.804799999999997,16.60780141976908,1088.375247023993,818.9404255558434,0.5703329185326175,0.2328735190265089,-0.9648106585229866,0.2629456088251728,MAJOR_OCEAN
4303642605,-12288,28672,25.804799999999997,16.0777106479543,531.612313405831,818.282945493125,0.3935259302331998,0.2899701764815028,-0.9686955669836933,0.24825168379316365,LAND
4303642605,-8192,28672,25.804799999999997,15.560842172645302,674.2952502204093,833.926256894493,0.4467834887334884,0.4536657593026963,-0.9718060849006787,0.23578153733915413,LAND
4303642605,-4096,28672,25.804799999999997,15.839978994320072,1016.0260497001962,812.5590219540738,0.5553314057058457,0.4464631028165119,-0.9714691699983202,0.23716587390005084,LAND
4303642605,0,28672,25.804799999999997,16.752988126732966,1151.9886500816024,821.5537862811934,0.5834205580324837,0.22464563237705445,-0.9679604732239633,0.25110261304104564,MAJOR_OCEAN
4303642605,4096,28672,25.804799999999997,16.146822093171437,488.1632282189635,817.6694459865658,0.37354684945854716,0.28015427309842983,-0.9643482907800713,0.2646363052749095,LAND
4303642605,8192,28672,25.804799999999997,15.663280333574788,638.3617092045038,827.4033189832974,0.4352174321971695,0.40860318384450034,-0.9641185478740217,0.2654720807265571,LAND
4303642605,12288,28672,25.804799999999997,16.04388670475644,1037.7674155737286,817.6741145155634,0.5590089419750341,0.5189377610874593,-0.9675027409691248,0.2528605272027064,LAND
4303642605,16384,28672,25.804799999999997,16.87754001848188,1304.8793523330032,823.7957203326739,0.6127128823927626,0.2946529792821722,-0.9712081733835844,0.2382324158315179,MAJOR_OCEAN
4303642605,20480,28672,25.804799999999997,16.141850595476697,556.8228204598335,817.5799590280606,0.40484346023145035,0.36975444065623314,-0.9719577970762773,0.23515535439923563,LAND
4303642605,24576,28672,25.804799999999997,15.52981147487928,699.5986574635969,832.3987220989841,0.45635998260037297,0.45897987783915917,-0.9691370377686042,0.24652261970272663,LAND
4303642605,28672,28672,25.804799999999997,16.186649688258317,1064.5310605107,818.3863426981297,0.5650624909019423,0.4351184608065617,-0.9651457979382791,0.2617127981625707,LAND
4303642605,32768,28672,25.804799999999997,16.675296760453772,1224.039012502263,820.1553416881679,0.5984952041327075,0.23558790856318632,-0.9637420309629531,0.2668357130434425,MAJOR_OCEAN
4303642605,-32768,32768,29.491200000000003,16.00251696597601,1153.2096421277267,808.0453053875682,0.5876961317325143,0.0,-0.9744478584532221,0.2246138267247349,MAJOR_OCEAN
4303642605,-28672,32768,29.491200000000003,15.967958967795703,1165.4326777181147,807.4232614203227,0.5904345168304487,0.0,-0.9730989073904672,0.2303877523556294,MAJOR_OCEAN
4303642605,-24576,32768,29.491200000000003,15.89783272456523,1224.9037678866894,806.1609890421742,0.6027877624027754,0.042570076647772376,-0.969299278155187,0.24588393474937184,MAJOR_OCEAN
4303642605,-20480,32768,29.491200000000003,16.12052696414527,1478.728048574897,810.1694853546148,0.645761666915012,0.1102212235203493,-0.9664677936574608,0.25678785762352496,MAJOR_OCEAN
4303642605,-16384,32768,29.491200000000003,16.247906775213657,1283.295581831082,812.4623219538458,0.6120380323901783,0.12258560049611145,-0.9674025250960271,0.2532436661356623,MAJOR_OCEAN
