seed,x,z,latitudeDegrees,temperatureC,rainfallMm,evaporationMm,aridity,marineClass,winner
271828,8192,-500000,-75.0,-8.314008957951161,669.7231536556905,502.66033180916963,1.3323572823923266,LAND,minecraft:ice_spikes
271828,-8192,-150000,-54.0,4.432217455028517,975.2168292908952,609.8841675878568,1.5990197501731513,LAND,minecraft:old_growth_pine_taiga
271828,0,-150000,-54.0,5.500448731785203,1263.7054121664644,619.0080771721337,2.041500682736735,MAJOR_OCEAN,minecraft:deep_cold_ocean
271828,8192,-150000,-54.0,4.663495426045902,846.8485031076017,608.9552280183943,1.390658071634162,LAND,minecraft:old_growth_pine_taiga
271828,-8192,-60000,-33.75,9.764015556224244,740.1827136403707,750.143012271199,0.9867221336893193,LAND,minecraft:plains
271828,0,-60000,-33.75,12.327627910215542,1028.892504916279,741.8973023838797,1.386839528342023,MAJOR_OCEAN,minecraft:deep_ocean
271828,8192,-60000,-33.75,10.225223200860047,685.9933863003997,749.1488392391393,0.915697055603954,LAND,minecraft:plains
271828,-8192,0,0.0,22.604595755132397,1221.1652201986606,926.8827235923832,1.3174970135010247,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
271828,0,0,0.0,22.382252839233757,1255.915346996266,922.8805511062076,1.360864464519127,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
271828,8192,0,0.0,22.44693492825142,1241.5917557376667,924.0448287085255,1.3436488330040814,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
271828,-8192,60000,33.75,9.9204688930103,765.8443461822905,746.9389224944956,1.0253105349292253,LAND,minecraft:old_growth_pine_taiga
271828,0,60000,33.75,12.173981579668895,1285.225876386784,739.1316684340401,1.7388321070178543,MAJOR_OCEAN,minecraft:deep_ocean
271828,8192,60000,33.75,9.757393689305895,692.6391291784339,749.4484385951095,0.9241985085416038,LAND,minecraft:plains
271828,-8192,150000,54.0,4.357658900173608,880.6954026574122,605.8772602594374,1.4535871544020273,LAND,minecraft:old_growth_pine_taiga
271828,0,150000,54.0,5.500751536089884,1136.602888981318,619.0135276496179,1.8361519388711531,MAJOR_OCEAN,minecraft:deep_cold_ocean
271828,8192,150000,54.0,4.75586084184987,865.7031615789762,610.6178055028657,1.4177496197740884,LAND,minecraft:old_growth_pine_taiga
271828,-8192,500000,75.0,-8.181015026940711,626.7568731043308,502.47427219453505,1.2473412227993221,LAND,minecraft:ice_spikes
271828,0,500000,75.0,-1.9705861275882395,1251.8822475494708,484.5294497034117,2.5837072407379327,MAJOR_OCEAN,minecraft:deep_frozen_ocean
271828,8192,500000,75.0,-8.079051354986195,592.4247994184765,502.0023924666647,1.1801234581921167,LAND,minecraft:ice_spikes
271828,-8192,2000000,85.71428571428571,-7.518179670162369,1184.7906827161232,430.0,2.755327169107263,COASTAL_WATER,minecraft:frozen_ocean
271828,0,2000000,85.71428571428571,-5.956809214042294,1036.909253459523,430.0,2.4114168685105186,MAJOR_OCEAN,minecraft:deep_frozen_ocean
271828,8192,2000000,85.71428571428571,-7.391592483558117,1130.761626301682,430.0,2.629678200701586,COASTAL_WATER,minecraft:frozen_ocean
20260908,-8192,-2000000,-85.71428571428571,-7.324075016660037,1289.9212631141202,430.0,2.99981689096307,COASTAL_WATER,minecraft:frozen_ocean
20260908,0,-2000000,-85.71428571428571,-5.946376835601111,1072.6268861133867,430.0,2.494481130496248,MAJOR_OCEAN,minecraft:deep_frozen_ocean
20260908,8192,-2000000,-85.71428571428571,-7.511143578978714,1039.9154081585807,430.0,2.418407925950188,COASTAL_WATER,minecraft:frozen_ocean
20260908,-8192,-500000,-75.0,-5.425583123205188,731.2496185812872,448.8276927010319,1.629243539275949,LAND,minecraft:snowy_taiga
20260908,0,-500000,-75.0,-1.9866872224155285,1122.0345176267024,484.2396299965205,2.317105928803813,MAJOR_OCEAN,minecraft:deep_frozen_ocean
20260908,8192,-500000,-75.0,-8.29471587841424,680.3585189664658,502.227745052754,1.3546812689430388,LAND,minecraft:ice_spikes
20260908,-8192,-150000,-54.0,4.083678380432327,895.9758422312066,608.1100576646902,1.473377772556501,LAND,minecraft:old_growth_pine_taiga
20260908,0,-150000,-54.0,5.544514431646327,1199.886810162566,619.8012597696339,1.9359218640641949,MAJOR_OCEAN,minecraft:deep_cold_ocean
20260908,8192,-150000,-54.0,4.522052208198342,856.2771653345686,606.9868858777445,1.4107012610269716,LAND,minecraft:old_growth_pine_taiga
20260908,-8192,-60000,-33.75,10.257260246506346,794.8709870162886,750.4732873368689,1.059159600253021,LAND,minecraft:old_growth_pine_taiga
20260908,0,-60000,-33.75,12.383659217506086,1203.2503905719411,742.9058659151095,1.6196539101084906,MAJOR_OCEAN,minecraft:deep_ocean
20260908,8192,-60000,-33.75,9.942548015661597,777.569953375582,747.336346702219,1.0404551535687716,LAND,minecraft:old_growth_pine_taiga
20260908,-8192,0,0.0,22.534711603271056,1302.8777489766996,925.6248088588791,1.4075657183204742,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
20260908,0,0,0.0,22.318096277425028,1464.4983429350932,921.7257329936505,1.5888656359615618,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
20260908,8192,0,0.0,22.547226594735488,1279.9840828006058,925.8500787052387,1.3824960565868376,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
20260908,-8192,60000,33.75,9.656313084709696,663.6656607248001,749.3872332855401,0.885611111647965,LAND,minecraft:plains
20260908,0,60000,33.75,12.222250071976283,1159.8474384159103,740.000501295573,1.5673603414933917,MAJOR_OCEAN,minecraft:deep_ocean
20260908,8192,60000,33.75,10.180285673164208,791.9053817640222,752.3928517278868,1.0525158232768879,LAND,minecraft:old_growth_pine_taiga
20260908,-8192,150000,54.0,4.621816118858375,941.0756342384694,605.7255766222972,1.5536336429545903,LAND,minecraft:old_growth_spruce_taiga
20260908,0,150000,54.0,5.547511510476909,1123.7346060165435,619.8552071885844,1.8128985495069967,MAJOR_OCEAN,minecraft:deep_cold_ocean
20260908,8192,150000,54.0,4.024641159787846,970.9234421989136,607.0473876930896,1.5994195212479723,LAND,minecraft:old_growth_pine_taiga
20260908,-8192,500000,75.0,-8.206165327966819,629.5974736799715,502.66033180916963,1.2525306530832283,LAND,minecraft:ice_spikes
20260908,0,500000,75.0,-2.1432312799028366,986.4946362587935,481.42183696174897,2.0491273152139438,MAJOR_OCEAN,minecraft:deep_frozen_ocean
20260908,8192,500000,75.0,-8.730387152005468,591.0270642001269,504.6440197914853,1.1711761975190638,LAND,minecraft:ice_spikes
20260908,-8192,2000000,85.71428571428571,-7.206818035176688,1146.9167285057536,430.0,2.6672482058273337,COASTAL_WATER,minecraft:frozen_ocean
20260908,0,2000000,85.71428571428571,-6.019486462615459,1050.926322719202,430.0,2.4440147039981444,MAJOR_OCEAN,minecraft:deep_frozen_ocean
20260908,8192,2000000,85.71428571428571,-7.412798503948046,1058.9283190921383,430.0,2.4626239978886937,COASTAL_WATER,minecraft:frozen_ocean
-424242,-8192,-2000000,-85.71428571428571,-7.171336074210212,1212.3237188396768,430.0,2.8193574856736667,COASTAL_WATER,minecraft:frozen_ocean
-424242,0,-2000000,-85.71428571428571,-5.852291320652036,1149.5423223149096,430.0,2.67335423794165,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-424242,8192,-2000000,-85.71428571428571,-7.395769116958977,1145.1264878956038,430.0,2.6630848555711717,COASTAL_WATER,minecraft:frozen_ocean
-424242,-8192,-500000,-75.0,-8.40368551671524,688.3237593711297,501.4840612707674,1.3725735522419356,LAND,minecraft:ice_spikes
-424242,0,-500000,-75.0,-2.1163773221357487,1041.647014058395,481.90520820155655,2.1615184819142415,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-424242,8192,-500000,-75.0,-8.614546643624308,671.3385722582981,503.8779163625048,1.3323437095729298,LAND,minecraft:ice_spikes
-424242,-8192,-150000,-54.0,4.671863377500791,927.3468313092828,607.6598592296596,1.5260952607350036,LAND,minecraft:old_growth_pine_taiga
-424242,0,-150000,-54.0,5.323642018689152,1206.3678493403893,615.8255563364047,1.9589441148190856,MAJOR_OCEAN,minecraft:deep_cold_ocean
-424242,8192,-150000,-54.0,4.468089228588287,745.8385766735239,606.0155522447635,1.2307251421367604,LAND,minecraft:old_growth_pine_taiga
-424242,-8192,-60000,-33.75,9.997635937478337,658.8489382366893,753.4415559656715,0.874452614167605,LAND,minecraft:plains
-424242,0,-60000,-33.75,12.472672986971753,1110.215000196648,744.5081137654915,1.4912060455345801,MAJOR_OCEAN,minecraft:deep_ocean
-424242,8192,-60000,-33.75,10.179656765551119,708.8958803397704,751.6043042002303,0.9431769833916728,LAND,minecraft:plains
-424242,-8192,0,0.0,22.559738875467627,1218.284870374713,926.0752997584173,1.3155354329097466,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-424242,0,0,0.0,22.52574253669124,1331.6918871074045,925.4633656604424,1.4389460853018892,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-424242,8192,0,0.0,22.38529930161423,1462.0609507961547,922.9353874290562,1.58414226034706,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
-424242,-8192,60000,33.75,10.185994284765515,664.144811525573,752.4956067367102,0.8825896198992027,LAND,minecraft:plains
-424242,0,60000,33.75,12.478756695305435,1166.0984217695245,744.6176205154978,1.5660365664758726,MAJOR_OCEAN,minecraft:deep_ocean
-424242,8192,60000,33.75,11.986425547583085,800.6279510077076,745.8599132538391,1.073429389059054,LAND,minecraft:old_growth_pine_taiga
-424242,-8192,150000,54.0,4.405374980324893,916.6569687153869,609.1120098863144,1.5049070677271217,LAND,minecraft:old_growth_pine_taiga
-424242,0,150000,54.0,5.394244729181737,1327.4651806606153,617.0964051252713,2.1511471621539235,MAJOR_OCEAN,minecraft:deep_cold_ocean
-424242,8192,150000,54.0,4.377235092059941,854.0920526330361,605.816879966559,1.4098188427502745,LAND,minecraft:old_growth_pine_taiga
-424242,-8192,500000,75.0,-3.7374477365986207,827.9350180427176,452.7259407412248,1.8287775087223461,INLAND_SEA,minecraft:frozen_ocean
-424242,0,500000,75.0,-1.8614538387195219,1235.9842281709261,486.4938309030486,2.540595891784783,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-424242,8192,500000,75.0,-8.448330032552402,696.7883735173995,503.26601825782467,1.38453292739593,LAND,minecraft:ice_spikes
-424242,-8192,2000000,85.71428571428571,-7.314761772565381,1157.0680042193335,430.0,2.690855823765892,COASTAL_WATER,minecraft:frozen_ocean
-424242,0,2000000,85.71428571428571,-5.979956228584039,1253.9783730670813,430.0,2.916228774574608,MAJOR_OCEAN,minecraft:deep_frozen_ocean
-424242,8192,2000000,85.71428571428571,-7.544575394960049,1202.138592029656,430.0,2.7956711442550137,COASTAL_WATER,minecraft:frozen_ocean
987654321012345,-8192,-2000000,-85.71428571428571,-7.444098917712002,1036.5998062728465,430.0,2.410697223890341,COASTAL_WATER,minecraft:frozen_ocean
987654321012345,0,-2000000,-85.71428571428571,-5.872620343147013,1138.5453393416462,430.0,2.647779858934061,MAJOR_OCEAN,minecraft:deep_frozen_ocean
987654321012345,8192,-2000000,-85.71428571428571,-7.428090234106381,1050.0698889362934,430.0,2.442022997526264,COASTAL_WATER,minecraft:frozen_ocean
987654321012345,-8192,-500000,-75.0,-4.891105377448027,805.1981644783612,442.3442424596279,1.8202976035160001,LAND,minecraft:snowy_taiga
987654321012345,0,-500000,-75.0,-2.126865600281318,1125.1437800389338,481.7164191949363,2.3356973837830126,MAJOR_OCEAN,minecraft:deep_frozen_ocean
987654321012345,8192,-500000,-75.0,-8.391862578364153,603.22356290346,502.227745052754,1.2010956559958617,LAND,minecraft:ice_spikes
987654321012345,-8192,-150000,-54.0,4.707225261389393,948.4697206850196,609.7423650545771,1.5555253743933695,LAND,minecraft:old_growth_pine_taiga
987654321012345,0,-150000,-54.0,5.299921118182671,1242.4774834903071,615.3985801272881,2.018980094548341,MAJOR_OCEAN,minecraft:deep_cold_ocean
987654321012345,8192,-150000,-54.0,4.061305221178685,787.2302465505693,607.7073407981247,1.2954101319833826,LAND,minecraft:old_growth_pine_taiga
987654321012345,-8192,-60000,-33.75,9.814301561362877,750.094706596616,752.395475731867,0.996942074734018,LAND,minecraft:old_growth_pine_taiga
987654321012345,0,-60000,-33.75,12.134600381785827,1230.390970178232,738.4228068721449,1.66624183154634,MAJOR_OCEAN,minecraft:deep_ocean
987654321012345,8192,-60000,-33.75,10.010823438542179,774.2985394418384,748.5653043140694,1.0343767403851947,LAND,minecraft:old_growth_pine_taiga
987654321012345,-8192,0,0.0,22.49331977220024,1321.9322494054002,924.8797558996043,1.429301745414023,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
987654321012345,0,0,0.0,22.45689574429506,1273.787672391895,924.2241233973111,1.378223788089019,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
987654321012345,8192,0,0.0,22.490177870840135,1417.5314086280887,924.8232016751224,1.5327593490956208,MAJOR_OCEAN,minecraft:deep_lukewarm_ocean
987654321012345,-8192,60000,33.75,10.225009231695317,692.8866002896697,753.1978757814467,0.9199263866361761,LAND,minecraft:plains
987654321012345,0,60000,33.75,12.146189093346974,1277.6215274351855,738.6314036802455,1.7297146060530477,MAJOR_OCEAN,minecraft:deep_ocean
987654321012345,8192,60000,33.75,10.218987369322218,755.3015466790822,753.5742454203407,1.0022921447611017,LAND,minecraft:old_growth_pine_taiga
987654321012345,-8192,150000,54.0,4.349863182935001,965.3928824571693,610.438509516237,1.5814744112756387,LAND,minecraft:old_growth_pine_taiga
987654321012345,0,150000,54.0,5.279274109133505,1278.9894905454912,615.026933964403,2.079566633450101,MAJOR_OCEAN,minecraft:deep_cold_ocean
987654321012345,8192,150000,54.0,4.551389767147985,823.9094241330102,609.3644158649762,1.3520799749415844,LAND,minecraft:old_growth_pine_taiga
987654321012345,-8192,500000,75.0,-5.578876764616752,671.2037629643394,450.96317578099814,1.488378206938779,LAND,minecraft:snowy_taiga
987654321012345,0,500000,75.0,-2.172363714146992,1048.7431758095556,480.8974531453541,2.180804179664821,MAJOR_OCEAN,minecraft:deep_frozen_ocean
987654321012345,8192,500000,75.0,-8.277584365792704,694.6760435341782,502.32197576244005,1.3829298279848838,LAND,minecraft:ice_spikes
987654321012345,-8192,2000000,85.71428571428571,-7.43946092889774,980.764174420769,430.0,2.2808469172576022,COASTAL_WATER,minecraft:frozen_ocean
987654321012345,0,2000000,85.71428571428571,-5.892786997846227,1081.5067533956512,430.0,2.5151319846410494,MAJOR_OCEAN,minecraft:deep_frozen_ocean
987654321012345,8192,2000000,85.71428571428571,-7.326150471103756,1135.598893434338,430.0,2.640927659149623,COASTAL_WATER,minecraft:frozen_ocean
